id,región,región1,comuna,nombre,sexo,pacto,subpacto,partido
12683,Araucanía,22,Galvarino,Samuel Morales Jara,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12684,Araucanía,22,Padre Las Casas,Paula Mendez Huenuman,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12685,Araucanía,22,Padre Las Casas,Oscar Salinas Salazar,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12686,Araucanía,22,Padre Las Casas,Jose Hueche Romero,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12687,Araucanía,22,Temuco,Ana Nicul Sabaria,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12688,Araucanía,22,Temuco,Victor Ampuero Nain,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12689,Araucanía,22,Temuco,German Garcia Ferreira,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12690,Araucanía,22,Teodoro Schmidt,Herman Rodriguez Padilla,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12691,Araucanía,22,Tolten,Ramiro Bustamante Oñate,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12692,Araucanía,22,Vilcun,Maria San Martin,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12693,Araucanía,22,Vilcun,Nelson Gutierrez Vera,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12694,Araucanía,22,Vilcun,Gabriela Muñoz Concha,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,FRVS
12695,Araucanía,22,Carahue,Monica Ñanco Vasquez,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12696,Araucanía,22,Cholchol,David Painemal Chihuaicura,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12697,Araucanía,22,Collipulli,Ines Nuñez Acosta,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12698,Araucanía,22,Collipulli,Ibar Leiva Quevedo,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12699,Araucanía,22,Cunco,Maria Fernandez Vilugron,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12700,Araucanía,22,Cunco,Juan Ulloa Cruz,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12701,Araucanía,22,Cunco,Danilo Urrutia Carcamo,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12702,Araucanía,22,Curacautin,Jacobo Benitez Parada,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12703,Araucanía,22,Ercilla,Emilia Coñumil Quiñimil,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12704,Araucanía,22,Ercilla,Cesar Sepulveda Sepulveda,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12705,Araucanía,22,Ercilla,Jaime Marin Melivilu,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12706,Araucanía,22,Galvarino,Maria Colipi Cardenas,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12707,Araucanía,22,Galvarino,Juan Millan Melipil,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12708,Araucanía,22,Galvarino,Pedro Sanhueza Morales,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12709,Araucanía,22,Galvarino,Ernesto Lincoñir Paillalid,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12710,Araucanía,22,Gorbea,Soledad Errazuriz Catril,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12711,Araucanía,22,Gorbea,Rosa Cheuquenao Aillapan,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12712,Araucanía,22,Nueva Imperial,Elsa Trabol Painevilo,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12713,Araucanía,22,Nueva Imperial,Angela Soñan Cespedes,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12714,Araucanía,22,Nueva Imperial,Patricio Mellico Raguileo,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12715,Araucanía,22,Nueva Imperial,Alfredo Llafquen Huilipan,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12716,Araucanía,22,Nueva Imperial,Oscar Paillan Pehuenche,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12717,Araucanía,22,Pucon,Enrique Sanchez Fuentes,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12718,Araucanía,22,Saavedra,Jorge Painemilla Nahuelcoy,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12719,Araucanía,22,Saavedra,Cecilia Santibañez Curifuta,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12720,Araucanía,22,Saavedra,Jose Paillafil Painemilla,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12721,Araucanía,22,Saavedra,Claudio Peña Jara,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12722,Araucanía,22,Saavedra,Andrea Reuca Neculman,1,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12723,Araucanía,22,Temuco,Reynier Campos Jimenez,0,Chile Digno Verde Y Soberano,Partido Federacion Regionalista Verde Social E Independientes,Independientes
12724,Araucanía,22,Curarrehue,Luis Paredes Paredes,0,Chile Vamos - Pri E Independientes,,IND
12725,Araucanía,22,Freire,Americo Calfiman Pozzi,0,Chile Vamos - Pri E Independientes,,IND
12726,Araucanía,22,Freire,Gloria Contreras Parra,1,Chile Vamos - Pri E Independientes,,IND
12727,Araucanía,22,Lautaro,Fernando Cotal Chavez,0,Chile Vamos - Pri E Independientes,,IND
12728,Araucanía,22,Lonquimay,Juan Gonzalez Gonzalez,0,Chile Vamos - Pri E Independientes,,IND
12729,Araucanía,22,Lonquimay,Jose Salas Bascur,0,Chile Vamos - Pri E Independientes,,IND
12730,Araucanía,22,Lonquimay,Rosa Curical Huilipan,1,Chile Vamos - Pri E Independientes,,IND
12731,Araucanía,22,Lonquimay,Manuel Meza Cortes,0,Chile Vamos - Pri E Independientes,,IND
12732,Araucanía,22,Lonquimay,Hector Nahuelcura Domigual,0,Chile Vamos - Pri E Independientes,,IND
12733,Araucanía,22,Lumaco,Paula Torres Hidalgo,1,Chile Vamos - Pri E Independientes,,IND
12734,Araucanía,22,Melipeuco,Rodolfo Rojas Silva,0,Chile Vamos - Pri E Independientes,,IND
12735,Araucanía,22,Padre Las Casas,Alvaro Ulloa Gajardo,0,Chile Vamos - Pri E Independientes,,IND
12736,Araucanía,22,Pitrufquen,Lorena Aravena Reyes,1,Chile Vamos - Pri E Independientes,,IND
12737,Araucanía,22,Pitrufquen,Lorena Benitez Cabrera,1,Chile Vamos - Pri E Independientes,,IND
12738,Araucanía,22,Pitrufquen,Lorena Caceres Ferrada,1,Chile Vamos - Pri E Independientes,,IND
12739,Araucanía,22,Pitrufquen,Elideth Cruz Rain,1,Chile Vamos - Pri E Independientes,,IND
12740,Araucanía,22,Traiguen,Julio Alarcon Santander,0,Chile Vamos - Pri E Independientes,,IND
12741,Araucanía,22,Villarrica,Juan Montecino Manquelipe,0,Chile Vamos - Pri E Independientes,,IND
12742,Araucanía,22,Villarrica,Marcelo Pincheira Obando,0,Chile Vamos - Pri E Independientes,,IND
12743,Araucanía,22,Villarrica,Claudia Perez Suazo,1,Chile Vamos - Pri E Independientes,,IND
12744,Araucanía,22,Villarrica,Marcela Cartes Bravo,1,Chile Vamos - Pri E Independientes,,IND
12745,Araucanía,22,Villarrica,Jorge Fuentealba Hernandez,0,Chile Vamos - Pri E Independientes,,IND
12746,Araucanía,22,Villarrica,Sergio Escalona Alegria,0,Chile Vamos - Pri E Independientes,,IND
12747,Araucanía,22,Freire,Carmen Carrillo Epuñan,1,Chile Vamos - Pri E Independientes,,PRI
12748,Araucanía,22,Freire,Victor Rosales Navarrete,0,Chile Vamos - Pri E Independientes,,PRI
12749,Araucanía,22,Freire,Luis Campos Muñoz,0,Chile Vamos - Pri E Independientes,,PRI
12750,Araucanía,22,Lautaro,Fernando Grunewaldt Millapan,0,Chile Vamos - Pri E Independientes,,PRI
12751,Araucanía,22,Lautaro,Marcela Sandoval Cañumir,1,Chile Vamos - Pri E Independientes,,PRI
12752,Araucanía,22,Lautaro,Hector Sepulveda Castro,0,Chile Vamos - Pri E Independientes,,PRI
12753,Araucanía,22,Lonquimay,Gaston Calluqueo Carrillo,0,Chile Vamos - Pri E Independientes,,PRI
12754,Araucanía,22,Lumaco,Juan Covili Neira,0,Chile Vamos - Pri E Independientes,,PRI
12755,Araucanía,22,Melipeuco,Italo Tapia Rojas,0,Chile Vamos - Pri E Independientes,,PRI
12756,Araucanía,22,Melipeuco,Jacinto Mariano Morales,0,Chile Vamos - Pri E Independientes,,PRI
12757,Araucanía,22,Padre Las Casas,Jorge Montory Jara,0,Chile Vamos - Pri E Independientes,,PRI
12758,Araucanía,22,Padre Las Casas,Rosa Millaqueo Curihual,1,Chile Vamos - Pri E Independientes,,PRI
12759,Araucanía,22,Padre Las Casas,Jose Jara Martinez,0,Chile Vamos - Pri E Independientes,,PRI
12760,Araucanía,22,Pitrufquen,Marianela Parra Campos,1,Chile Vamos - Pri E Independientes,,PRI
12761,Araucanía,22,Saavedra,Veronica Anticoy Anticoy,1,Chile Vamos - Pri E Independientes,,PRI
12762,Araucanía,22,Saavedra,Jessica Rios Hernandez,1,Chile Vamos - Pri E Independientes,,PRI
12763,Araucanía,22,Saavedra,Juan Huechuqueo Paillalef,0,Chile Vamos - Pri E Independientes,,PRI
12764,Araucanía,22,Saavedra,Jose Ruiz Muller,0,Chile Vamos - Pri E Independientes,,PRI
12765,Araucanía,22,Temuco,Ricardo Pizarro Jimenez,0,Chile Vamos - Pri E Independientes,,PRI
12766,Araucanía,22,Traiguen,Sandra Henriquez Sepulveda,1,Chile Vamos - Pri E Independientes,,PRI
12767,Araucanía,22,Traiguen,Maximo Loncon Aguas,0,Chile Vamos - Pri E Independientes,,PRI
12768,Araucanía,22,Traiguen,Rodrigo Garrido Sanhueza,0,Chile Vamos - Pri E Independientes,,PRI
12769,Araucanía,22,Traiguen,Mario Huilipan Huentelao,0,Chile Vamos - Pri E Independientes,,PRI
12770,Araucanía,22,Angol,Luis Vega Chavez,0,Chile Vamos Evopoli - Independientes,,EVO
12771,Araucanía,22,Angol,Camila Salgado Carrillo,1,Chile Vamos Evopoli - Independientes,,EVO
12772,Araucanía,22,Angol,Jonathan Inostroza Contreras,0,Chile Vamos Evopoli - Independientes,,EVO
12773,Araucanía,22,Angol,Francisco Venegas Pezo,0,Chile Vamos Evopoli - Independientes,,EVO
12774,Araucanía,22,Angol,Jose Villanueva Caceres,0,Chile Vamos Evopoli - Independientes,,EVO
12775,Araucanía,22,Carahue,Miguel Moraga Mellado,0,Chile Vamos Evopoli - Independientes,,EVO
12776,Araucanía,22,Carahue,Mario Huenuman Colicheo,0,Chile Vamos Evopoli - Independientes,,EVO
12777,Araucanía,22,Cholchol,Nelson Sanchez Gomez,0,Chile Vamos Evopoli - Independientes,,EVO
12778,Araucanía,22,Collipulli,Raul Ceballos Llanos,0,Chile Vamos Evopoli - Independientes,,EVO
12779,Araucanía,22,Cunco,Ronald Sepulveda Soto,0,Chile Vamos Evopoli - Independientes,,EVO
12780,Araucanía,22,Curarrehue,Tomas Brevis Morales,0,Chile Vamos Evopoli - Independientes,,EVO
12781,Araucanía,22,Freire,Alex Saez Castillo,0,Chile Vamos Evopoli - Independientes,,EVO
12782,Araucanía,22,Freire,Hilda Sepulveda Troncoso,1,Chile Vamos Evopoli - Independientes,,EVO
12783,Araucanía,22,Freire,Carlos Alveal Alveal,0,Chile Vamos Evopoli - Independientes,,EVO
12784,Araucanía,22,Freire,Marcelo Osorio Solis,0,Chile Vamos Evopoli - Independientes,,EVO
12785,Araucanía,22,Freire,Sthefany Contreras Peñaloza,1,Chile Vamos Evopoli - Independientes,,EVO
12786,Araucanía,22,Loncoche,Marcos Pihan Garrido,0,Chile Vamos Evopoli - Independientes,,EVO
12787,Araucanía,22,Loncoche,Emilio Molina Alarcon,0,Chile Vamos Evopoli - Independientes,,EVO
12788,Araucanía,22,Lonquimay,Eduardo Yañez Rivas,0,Chile Vamos Evopoli - Independientes,,EVO
12789,Araucanía,22,Lonquimay,Victor Gatica Peña,0,Chile Vamos Evopoli - Independientes,,EVO
12790,Araucanía,22,Los Sauces,Jessica Cardenas Villagran,1,Chile Vamos Evopoli - Independientes,,EVO
12791,Araucanía,22,Nueva Imperial,Juan Armijo Millanao,0,Chile Vamos Evopoli - Independientes,,EVO
12792,Araucanía,22,Padre Las Casas,Marcela Esparza Saavedra,1,Chile Vamos Evopoli - Independientes,,EVO
12793,Araucanía,22,Padre Las Casas,Carola Ayala Perez,1,Chile Vamos Evopoli - Independientes,,EVO
12794,Araucanía,22,Padre Las Casas,Maria Valenzuela Bustamante,1,Chile Vamos Evopoli - Independientes,,EVO
12795,Araucanía,22,Padre Las Casas,Yanet Tureo Perez,1,Chile Vamos Evopoli - Independientes,,EVO
12796,Araucanía,22,Pitrufquen,Ilcia Osorio Gomez,1,Chile Vamos Evopoli - Independientes,,EVO
12797,Araucanía,22,Pitrufquen,Jose Hernandez Celedon,0,Chile Vamos Evopoli - Independientes,,EVO
12798,Araucanía,22,Pucon,Eduardo Tello Jerez,0,Chile Vamos Evopoli - Independientes,,EVO
12799,Araucanía,22,Pucon,Carla Prieto Herrera,1,Chile Vamos Evopoli - Independientes,,EVO
12800,Araucanía,22,Puren,Frann Barbieri Fernandez,0,Chile Vamos Evopoli - Independientes,,EVO
12801,Araucanía,22,Temuco,Jose Velasco Guzman,0,Chile Vamos Evopoli - Independientes,,EVO
12802,Araucanía,22,Temuco,Maria Ciocca Cid,1,Chile Vamos Evopoli - Independientes,,EVO
12803,Araucanía,22,Temuco,Rodrigo Miranda Lopez,0,Chile Vamos Evopoli - Independientes,,EVO
12804,Araucanía,22,Temuco,Claudio Rios Matus,0,Chile Vamos Evopoli - Independientes,,EVO
12805,Araucanía,22,Temuco,Juan Reyes Gutierrez,0,Chile Vamos Evopoli - Independientes,,EVO
12806,Araucanía,22,Teodoro Schmidt,Mauricio Holzapfel Aguilera,0,Chile Vamos Evopoli - Independientes,,EVO
12807,Araucanía,22,Teodoro Schmidt,Victor Arias Cifuentes,0,Chile Vamos Evopoli - Independientes,,EVO
12808,Araucanía,22,Teodoro Schmidt,Caopolican Quilaqueo Huechapan,0,Chile Vamos Evopoli - Independientes,,EVO
12809,Araucanía,22,Teodoro Schmidt,Oscar Espinoza Figueroa,0,Chile Vamos Evopoli - Independientes,,EVO
12810,Araucanía,22,Teodoro Schmidt,Fernando Chandia Peña,0,Chile Vamos Evopoli - Independientes,,EVO
12811,Araucanía,22,Traiguen,Gerardo Naour Lopez,0,Chile Vamos Evopoli - Independientes,,EVO
12812,Araucanía,22,Vilcun,Luis Canales Muñoz,0,Chile Vamos Evopoli - Independientes,,EVO
12813,Araucanía,22,Angol,Valentina Jarpa Serra,1,Chile Vamos Evopoli - Independientes,,IND
12814,Araucanía,22,Carahue,Gonzalo Valenzuela Baeza,0,Chile Vamos Evopoli - Independientes,,IND
12815,Araucanía,22,Carahue,Eduardo Riquelme Sepulveda,0,Chile Vamos Evopoli - Independientes,,IND
12816,Araucanía,22,Cholchol,Eva Curin Cayun,1,Chile Vamos Evopoli - Independientes,,IND
12817,Araucanía,22,Cholchol,Hugo Salazar Parra,0,Chile Vamos Evopoli - Independientes,,IND
12818,Araucanía,22,Collipulli,Soraya Pacheco Galindo,1,Chile Vamos Evopoli - Independientes,,IND
12819,Araucanía,22,Collipulli,Carlos Cortes Matamala,0,Chile Vamos Evopoli - Independientes,,IND
12820,Araucanía,22,Collipulli,Ivan Villanueva Reyes,0,Chile Vamos Evopoli - Independientes,,IND
12821,Araucanía,22,Cunco,Eduardo Ceballos Sepulveda,0,Chile Vamos Evopoli - Independientes,,IND
12822,Araucanía,22,Cunco,Eugenia Belmar Giusti,1,Chile Vamos Evopoli - Independientes,,IND
12823,Araucanía,22,Cunco,Blanca Cerna Larenas,1,Chile Vamos Evopoli - Independientes,,IND
12824,Araucanía,22,Cunco,Danilo Lagos Roman,0,Chile Vamos Evopoli - Independientes,,IND
12825,Araucanía,22,Curacautin,Sergio Perez Menares,0,Chile Vamos Evopoli - Independientes,,IND
12826,Araucanía,22,Curacautin,Maria La Sotta,1,Chile Vamos Evopoli - Independientes,,IND
12827,Araucanía,22,Curacautin,Pilar Gonzalez Padilla,1,Chile Vamos Evopoli - Independientes,,IND
12828,Araucanía,22,Curarrehue,Juan Donoso Ovando,0,Chile Vamos Evopoli - Independientes,,IND
12829,Araucanía,22,Freire,Daniel Carvajal Reyes,0,Chile Vamos Evopoli - Independientes,,IND
12830,Araucanía,22,Loncoche,Pamelita Robles Perez,1,Chile Vamos Evopoli - Independientes,,IND
12831,Araucanía,22,Loncoche,Sebastian Robinson Silva,0,Chile Vamos Evopoli - Independientes,,IND
12832,Araucanía,22,Loncoche,Igor Osorio Solis,0,Chile Vamos Evopoli - Independientes,,IND
12833,Araucanía,22,Loncoche,Nelson Castillo Carrasco,0,Chile Vamos Evopoli - Independientes,,IND
12834,Araucanía,22,Lonquimay,Yeannie Ackermann Fernandez,1,Chile Vamos Evopoli - Independientes,,IND
12835,Araucanía,22,Lonquimay,Maria Labayru Villalobos,1,Chile Vamos Evopoli - Independientes,,IND
12836,Araucanía,22,Lonquimay,Ariel Loncon Romero,0,Chile Vamos Evopoli - Independientes,,IND
12837,Araucanía,22,Lonquimay,Jaime Montecino Bravo,0,Chile Vamos Evopoli - Independientes,,IND
12838,Araucanía,22,Los Sauces,Constanza Castillo Henriquez,1,Chile Vamos Evopoli - Independientes,,IND
12839,Araucanía,22,Los Sauces,Jessenia Aguilera Cayul,1,Chile Vamos Evopoli - Independientes,,IND
12840,Araucanía,22,Los Sauces,Nicolas Seguel Barra,0,Chile Vamos Evopoli - Independientes,,IND
12841,Araucanía,22,Los Sauces,Eduardo Silva Parra,0,Chile Vamos Evopoli - Independientes,,IND
12842,Araucanía,22,Nueva Imperial,Paula Maurer Sepulveda,1,Chile Vamos Evopoli - Independientes,,IND
12843,Araucanía,22,Nueva Imperial,Pedro Leal Reyes,0,Chile Vamos Evopoli - Independientes,,IND
12844,Araucanía,22,Nueva Imperial,Martin Tranamil Vidal,0,Chile Vamos Evopoli - Independientes,,IND
12845,Araucanía,22,Padre Las Casas,Jose Hidalgo Pino,0,Chile Vamos Evopoli - Independientes,,IND
12846,Araucanía,22,Padre Las Casas,Felix Santana Tellez,0,Chile Vamos Evopoli - Independientes,,IND
12847,Araucanía,22,Pucon,Roberto Nappe Goldammer,0,Chile Vamos Evopoli - Independientes,,IND
12848,Araucanía,22,Pucon,Daniel Marin Dañobeitia,0,Chile Vamos Evopoli - Independientes,,IND
12849,Araucanía,22,Pucon,Ulise Henriquez Arriagada,0,Chile Vamos Evopoli - Independientes,,IND
12850,Araucanía,22,Puren,Pilar Cruces Martinez,1,Chile Vamos Evopoli - Independientes,,IND
12851,Araucanía,22,Puren,Cristian Araneda Espinoza,0,Chile Vamos Evopoli - Independientes,,IND
12852,Araucanía,22,Temuco,Lorena Alarcon Jacque,1,Chile Vamos Evopoli - Independientes,,IND
12853,Araucanía,22,Temuco,Bruno Hauenstein Araya,0,Chile Vamos Evopoli - Independientes,,IND
12854,Araucanía,22,Temuco,Alejandro Hernandez Aedo,0,Chile Vamos Evopoli - Independientes,,IND
12855,Araucanía,22,Temuco,Marisol Silva Torres,1,Chile Vamos Evopoli - Independientes,,IND
12856,Araucanía,22,Temuco,Luis Del Valle,0,Chile Vamos Evopoli - Independientes,,IND
12857,Araucanía,22,Teodoro Schmidt,Luis Hernandez Rosas,0,Chile Vamos Evopoli - Independientes,,IND
12858,Araucanía,22,Traiguen,Alejandro Fuentes Inostroza,0,Chile Vamos Evopoli - Independientes,,IND
12859,Araucanía,22,Traiguen,Monica Saez Saez,1,Chile Vamos Evopoli - Independientes,,IND
12860,Araucanía,22,Traiguen,Fernando Contreras Boisier,0,Chile Vamos Evopoli - Independientes,,IND
12861,Araucanía,22,Traiguen,Cristian Urrutia Salgado,0,Chile Vamos Evopoli - Independientes,,IND
12862,Araucanía,22,Traiguen,Marco Neira Araneda,0,Chile Vamos Evopoli - Independientes,,IND
12863,Araucanía,22,Victoria,Jacqueline Palma Salvo,1,Chile Vamos Evopoli - Independientes,,IND
12864,Araucanía,22,Victoria,Braulio Bustos Inostroza,0,Chile Vamos Evopoli - Independientes,,IND
12865,Araucanía,22,Victoria,Gloria Gonzalez Urriola,1,Chile Vamos Evopoli - Independientes,,IND
12866,Araucanía,22,Victoria,Rebeca Parra Soto,1,Chile Vamos Evopoli - Independientes,,IND
12867,Araucanía,22,Victoria,Paula Lopez Angulo,1,Chile Vamos Evopoli - Independientes,,IND
12868,Araucanía,22,Vilcun,Agustina Salazar Rozas,1,Chile Vamos Evopoli - Independientes,,IND
12869,Araucanía,22,Vilcun,Fabian Tapia Nuñez,0,Chile Vamos Evopoli - Independientes,,IND
12870,Araucanía,22,Vilcun,Ivethe Nuñez Valderrama,1,Chile Vamos Evopoli - Independientes,,IND
12871,Araucanía,22,Villarrica,Katalina Gudenschwager Basso,1,Chile Vamos Evopoli - Independientes,,IND
12872,Araucanía,22,Villarrica,Cristobal Bravo Valenzuela,0,Chile Vamos Evopoli - Independientes,,IND
12873,Araucanía,22,Villarrica,Mirna Vergara Rivera,1,Chile Vamos Evopoli - Independientes,,IND
12874,Araucanía,22,Villarrica,Daniela Trepiana Contreras,1,Chile Vamos Evopoli - Independientes,,IND
12875,Araucanía,22,Villarrica,Harold Stepke Zerene,0,Chile Vamos Evopoli - Independientes,,IND
12876,Araucanía,22,Angol,Ricardo Guzman Toran,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12877,Araucanía,22,Carahue,Victoria Aravena Candia,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12878,Araucanía,22,Carahue,Cristian Burgos Salgado,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12879,Araucanía,22,Carahue,Rosa Flores Lopez,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12880,Araucanía,22,Cholchol,Pilar Aguilera Cerda,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12881,Araucanía,22,Collipulli,Magdalena Garay Sanhueza,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12882,Araucanía,22,Collipulli,Clara Riquelme Moreno,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12883,Araucanía,22,Collipulli,Oscar Vasquez Jaque,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12884,Araucanía,22,Curacautin,Boris Manns Aviles,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12885,Araucanía,22,Curarrehue,Bernardita Quintonahuel Quintonahuel,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12886,Araucanía,22,Ercilla,Sergio Acuña Navarrete,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12887,Araucanía,22,Ercilla,Johanna Diaz Salazar,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12888,Araucanía,22,Ercilla,Nadia Martinez Espinoza,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12889,Araucanía,22,Ercilla,Tatiana Muñoz Badilla,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12890,Araucanía,22,Ercilla,Cristian Pulgar Perloz,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12891,Araucanía,22,Freire,Aldo Mena Figueroa,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12892,Araucanía,22,Freire,Exequiel Vergara Catrian,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12893,Araucanía,22,Galvarino,Hugo Burgos Troncoso,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12894,Araucanía,22,Galvarino,Jorge Gonzalez Aravena,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12895,Araucanía,22,Galvarino,Alvaro Kehr Kehr,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12896,Araucanía,22,Galvarino,Pilar Venegas Saez,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12897,Araucanía,22,Lautaro,Yasna Campos Venegas,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12898,Araucanía,22,Loncoche,Rodrigo Saez Sanhueza,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12899,Araucanía,22,Lonquimay,Juan Fuentes Cid,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12900,Araucanía,22,Lonquimay,Fuad Leiva Chavez,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12901,Araucanía,22,Lonquimay,Gladys Saavedra Leiva,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12902,Araucanía,22,Los Sauces,Miguel Contreras Marileo,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12903,Araucanía,22,Los Sauces,Alex Gatica Contreras,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12904,Araucanía,22,Lumaco,Italo Leonelli Leonelli,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12905,Araucanía,22,Lumaco,Adriana Millaman Campos,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12906,Araucanía,22,Lumaco,Teresa Villagran Quijada,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12907,Araucanía,22,Melipeuco,Alejandra Juanico Reumay,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12908,Araucanía,22,Melipeuco,Susana Manquilef Marileo,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12909,Araucanía,22,Padre Las Casas,Pedro Mendoza Huaiquiñir,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12910,Araucanía,22,Padre Las Casas,Ingrid Obreque Duran,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12911,Araucanía,22,Padre Las Casas,Jonathan Vargas Bart,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12912,Araucanía,22,Perquenco,Milton Brante Rojas,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12913,Araucanía,22,Perquenco,Alejandro Pacheco Valdes,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12914,Araucanía,22,Puren,Lorena Inzunza Fernandez,1,Chile Vamos Renovacion Nacional - Independientes,,IND
12915,Araucanía,22,Puren,Alexis Loyola Paillali,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12916,Araucanía,22,Puren,Alex Sarabia Manriquez,0,Chile Vamos Renovacion Nacional - Independientes,,IND
12917,Araucanía,22,Puren,Mauricio Toro Tramolao,0,Chile Vamos Renovacion Nacional - Independientes,,IND
